"zip","TOTAL10","TOTAL11","TOTAL5","TOTAL7","TOTAL12","TOTAL9","TOTAL6","TOTAL13","TOTAL8","TOTAL15","TOTAL14","RAPE5","RAPE6","RAPE7","RAPE8","RAPE9","RAPE10","RAPE11","RAPE12","RAPE15","RAPE14","RAPE13","latitude","longitude","state","sector_desc.x","INSTNM","primary_city","county","rape.rate5","rape.rate6","rape.rate7","rape.rate9","rape.rate11","rape.rate12","rape.rate13","rape.rate15"
792,NA,NA,NA,228,NA,NA,NA,202,228,202,202,NA,NA,0,0,NA,NA,NA,NA,0,0,0,18.15,-65.81,"PR",NA,"Industrial Technical College","Humacao","",NA,NA,0,NA,NA,NA,0,0
792,NA,NA,NA,NA,NA,NA,NA,3845,NA,3845,3845,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,18.15,-65.81,"PR",NA,"University of Puerto Rico-Humacao","Humacao","",NA,NA,NA,NA,NA,NA,0,0
794,NA,NA,3430,1357,NA,NA,3430,1512,1357,1512,1512,0,0,0,0,NA,NA,NA,NA,0,0,0,18.18,-66.3,"PR","Private for-profit, less-than 2-year","D'Mart Institute","Barranquitas","Barranquitas Municipio",0,0,0,NA,NA,NA,0,0
794,NA,NA,NA,NA,NA,NA,NA,13719,NA,13719,13719,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,18.18,-66.3,"PR",NA,"Instituto de Banca y Comercio Inc","Barranquitas","Barranquitas Municipio",NA,NA,NA,NA,NA,NA,0,0
795,NA,NA,NA,6048,NA,NA,NA,5497,6048,5497,5497,NA,NA,0,0,NA,NA,NA,NA,0,0,0,18.05,-66.5,"PR",NA,"Inter American University of Puerto Rico-Ponce","Juana Diaz","Juana Díaz Municipio",NA,NA,0,NA,NA,NA,0,0
795,NA,NA,NA,505,NA,NA,NA,NA,505,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,18.05,-66.5,"PR",NA,"Emmas Beauty Academy","Juana Diaz","Juana Díaz Municipio",NA,NA,0,NA,NA,NA,NA,NA
795,NA,NA,NA,NA,NA,NA,NA,437,NA,437,437,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,18.05,-66.5,"PR",NA,"Emma's Beauty Academy-Juana Diaz","Juana Diaz","Juana Díaz Municipio",NA,NA,NA,NA,NA,NA,0,0
795,NA,NA,NA,NA,NA,NA,NA,214,NA,214,214,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,18.05,-66.5,"PR",NA,"Dewey University-Juana Díaz","Juana Diaz","Juana Díaz Municipio",NA,NA,NA,NA,NA,NA,0,0
850,NA,NA,2384,2602,NA,NA,2384,NA,2602,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,17.76,-64.82,"VI","Public, 4-year or above","University of the Virgin Islands","Kingshill","",0,0,0,NA,NA,NA,NA,NA
901,NA,NA,NA,NA,NA,NA,NA,484,NA,484,484,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,18.47,-66.1,"PR",NA,"Center for Advanced Studies On Puerto Rico and the Caribbean","San Juan","San Juan Municipio",NA,NA,NA,NA,NA,NA,0,0
902,NA,NA,NA,722,NA,NA,NA,NA,722,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,18.4,-66.06,"PR",NA,"Universal Career Community College Inc.","San Juan","",NA,NA,0,NA,NA,NA,NA,NA
907,NA,NA,230,NA,NA,NA,230,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.45,-66.08,"PR","Private for-profit, less-than 2-year","Antilles School of Technical Careers","San Juan","San Juan Municipio",0,0,NA,NA,NA,NA,NA,NA
907,NA,NA,262,NA,NA,NA,262,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.45,-66.08,"PR","Private for-profit, less-than 2-year","Maison D'Esthetique Academy","San Juan","San Juan Municipio",0,0,NA,NA,NA,NA,NA,NA
907,NA,NA,321,274,NA,NA,321,188,274,188,188,0,0,0,0,NA,NA,NA,NA,0,0,0,18.45,-66.08,"PR","Private for-profit, less-than 2-year","Century College","San Juan","San Juan Municipio",0,0,0,NA,NA,NA,0,0
907,NA,NA,NA,402,NA,NA,NA,NA,402,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,18.45,-66.08,"PR",NA,"Puerto Rico Conservatory of Music","San Juan","San Juan Municipio",NA,NA,0,NA,NA,NA,NA,NA
909,NA,NA,5484,5673,NA,NA,5484,NA,5673,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,18.44,-66.07,"PR","Private nonprofit, 4-year or above","University of Sacred Heart","San Juan","San Juan Municipio",0,0,0,NA,NA,NA,NA,NA
909,NA,NA,NA,354,NA,NA,NA,675,354,675,675,NA,NA,0,0,NA,NA,NA,NA,0,0,0,18.44,-66.07,"PR",NA,"Antilles School of Technical Careers","San Juan","San Juan Municipio",NA,NA,0,NA,NA,NA,0,0
909,NA,NA,NA,NA,NA,NA,NA,5060,NA,5060,5060,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,18.44,-66.07,"PR",NA,"Universidad del Sagrado Corazon","San Juan","San Juan Municipio",NA,NA,NA,NA,NA,NA,0,0
910,NA,NA,176,168,NA,NA,176,NA,168,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,18.4,-66.06,"PR","Private for-profit, less-than 2-year","Rogies School of Beauty Culture-Santurce","San Juan","",0,0,0,NA,NA,NA,NA,NA
910,NA,NA,NA,1267,NA,NA,NA,NA,1267,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,18.4,-66.06,"PR",NA,"John Dewey College-University Division","San Juan","",NA,NA,0,NA,NA,NA,NA,NA
910,NA,NA,NA,375,NA,NA,NA,NA,375,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,18.4,-66.06,"PR",NA,"John Dewey College-Juana Diaz Branch","San Juan","",NA,NA,0,NA,NA,NA,NA,NA
910,NA,NA,NA,404,NA,NA,NA,NA,404,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,18.4,-66.06,"PR",NA,"John Dewey College?Fajardo Branch","San Juan","",NA,NA,0,NA,NA,NA,NA,NA
910,NA,NA,NA,329,NA,NA,NA,NA,329,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,18.4,-66.06,"PR",NA,"John Dewey College?Arroyo Branch","San Juan","",NA,NA,0,NA,NA,NA,NA,NA
910,NA,NA,NA,NA,NA,NA,NA,918,NA,918,918,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,18.4,-66.06,"PR",NA,"Dewey University-Hato Rey","San Juan","",NA,NA,NA,NA,NA,NA,0,0
917,NA,NA,NA,323,NA,NA,NA,988,323,988,988,NA,NA,0,0,NA,NA,NA,NA,0,0,0,18.42,-66.05,"PR",NA,"Escuela Hotelera de San Juan","San Juan","San Juan Municipio",NA,NA,0,NA,NA,NA,0,0
917,NA,NA,NA,NA,NA,NA,NA,13719,NA,13719,13719,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,18.42,-66.05,"PR",NA,"Instituto de Banca y Comercio Inc","San Juan","San Juan Municipio",NA,NA,NA,NA,NA,NA,0,0
918,NA,NA,1080,1236,NA,NA,1080,NA,1236,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,18.42,-66.07,"PR","Private nonprofit, 4-year or above","Atlantic College","San Juan","San Juan Municipio",0,0,0,NA,NA,NA,NA,NA
918,NA,NA,5921,5529,NA,NA,5921,4291,5529,4291,4291,0,0,0,0,NA,NA,NA,NA,0,0,0,18.42,-66.07,"PR","Private nonprofit, 4-year or above","Universidad Politecnica de Puerto Rico","San Juan","San Juan Municipio",0,0,0,NA,NA,NA,0,0
918,NA,NA,NA,1785,NA,NA,NA,1430,1785,1430,1430,NA,NA,0,0,NA,NA,NA,NA,0,0,0,18.42,-66.07,"PR",NA,"Colegio Universitario de San Juan","San Juan","San Juan Municipio",NA,NA,0,NA,NA,NA,0,0
918,3378,3378,NA,NA,3378,3811,NA,2800,NA,2800,2800,NA,NA,NA,NA,0,0,0,0,0,0,0,18.42,-66.07,"PR",NA,"Cambridge College","San Juan","San Juan Municipio",NA,NA,NA,0,0,0,0,0
918,NA,NA,NA,NA,NA,NA,NA,1548,NA,1548,1548,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,18.42,-66.07,"PR",NA,"Atlantic University College","San Juan","San Juan Municipio",NA,NA,NA,NA,NA,NA,0,0
919,NA,NA,992,1026,NA,NA,992,NA,1026,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,18.4,-66.06,"PR","Private for-profit, 4-year or above","EDP College of Puerto Rico Inc","San Juan","",0,0,0,NA,NA,NA,NA,NA
920,NA,NA,137,210,NA,NA,137,NA,210,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,18.41,-66.09,"PR","Private for-profit, less-than 2-year","Cambridge Technical Institute","San Juan","San Juan Municipio",0,0,0,NA,NA,NA,NA,NA
924,NA,NA,741,745,NA,NA,741,717,745,717,717,0,0,0,0,NA,NA,NA,NA,0,0,0,18.4,-66.01,"PR","Public, 2-year","Instituto Tecnologico de Puerto Rico-Recinto de San Juan","San Juan","San Juan Municipio",0,0,0,NA,NA,NA,0,0
924,NA,NA,NA,369,NA,NA,NA,378,369,378,378,NA,NA,0,0,NA,NA,NA,NA,0,0,0,18.4,-66.01,"PR",NA,"Escuela Tecnica de Electricidad","San Juan","San Juan Municipio",NA,NA,0,NA,NA,NA,0,0
928,NA,NA,252,275,NA,NA,252,NA,275,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,18.4,-66.06,"PR","Private nonprofit, 4-year or above","Colegio Pentecostal Mizpa","San Juan","",0,0,0,NA,NA,NA,NA,NA
928,NA,NA,NA,NA,NA,NA,NA,370,NA,370,370,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,18.4,-66.06,"PR",NA,"Universidad Pentecostal Mizpa","San Juan","",NA,NA,NA,NA,NA,NA,0,0
929,NA,NA,NA,NA,NA,NA,NA,13719,NA,13719,13719,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,18.4,-66.06,"PR",NA,"Instituto de Banca y Comercio Inc","San Juan","San Juan",NA,NA,NA,NA,NA,NA,0,0
936,NA,NA,NA,NA,NA,NA,NA,132,NA,132,132,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,18.4,-66.07,"PR",NA,"Cambridge Technical Institute","San Juan","San Juan Municipio",NA,NA,NA,NA,NA,NA,0,0
956,NA,NA,382,NA,NA,NA,382,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.32,-66.17,"PR","Private for-profit, less-than 2-year","Educational Technical College-Bayamon","Bayamon","Bayamón Municipio",0,0,NA,NA,NA,NA,NA,NA
956,NA,NA,2757,NA,NA,NA,2757,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.32,-66.17,"PR","Private for-profit, 2-year","Caguas Institute of Mechanical Technology","Bayamon","Bayamón Municipio",0,0,NA,NA,NA,NA,NA,NA
956,NA,NA,NA,3554,NA,NA,NA,NA,3554,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,18.32,-66.17,"PR",NA,"Mech-Tech College LLC","Bayamon","Bayamón Municipio",NA,NA,0,NA,NA,NA,NA,NA
956,NA,NA,NA,NA,NA,NA,NA,2975,NA,2975,2975,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,18.32,-66.17,"PR",NA,"Mech-Tech College","Bayamon","Bayamón Municipio",NA,NA,NA,NA,NA,NA,0,0
957,NA,NA,5202,5245,NA,NA,5202,4630,5245,4630,4630,0,0,0,0,NA,NA,NA,NA,0,0,0,18.37,-66.19,"PR","Private nonprofit, 4-year or above","Inter American University of Puerto Rico-Bayamon","Bayamon","Bayamón Municipio",0,0,0,NA,NA,NA,0,0
957,NA,NA,524,641,NA,NA,524,NA,641,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,18.37,-66.19,"PR","Private for-profit, less-than 2-year","Automeca Technical College","Bayamon","Bayamón Municipio",0,0,0,NA,NA,NA,NA,NA
957,NA,NA,NA,NA,NA,NA,NA,444,NA,444,444,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,18.37,-66.19,"PR",NA,"Automeca Technical College-Bayamon","Bayamon","Bayamón Municipio",NA,NA,NA,NA,NA,NA,0,0
959,NA,NA,NA,220,NA,NA,NA,244,220,244,244,NA,NA,0,0,NA,NA,NA,NA,0,0,0,18.39,-66.15,"PR",NA,"Professional Technical Institution Inc","Bayamon","Bayamón Municipio",NA,NA,0,NA,NA,NA,0,0
959,NA,NA,NA,NA,NA,NA,NA,89,NA,89,89,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,18.39,-66.15,"PR",NA,"Escuela De Troqueleria Y Herramentaje","Bayamon","Bayamón Municipio",NA,NA,NA,NA,NA,NA,0,0
960,NA,NA,578,727,NA,NA,578,719,727,719,719,0,0,0,0,NA,NA,NA,NA,0,0,0,18.42,-66.15,"PR","Private for-profit, less-than 2-year","American Educational College","Bayamon","Bayamón Municipio",0,0,0,NA,NA,NA,0,0
960,NA,NA,223,245,NA,NA,223,284,245,284,284,0,0,0,0,NA,NA,NA,NA,0,0,0,18.42,-66.15,"PR","Private for-profit, 2-year","Nova College de Puerto Rico","Bayamon","Bayamón Municipio",0,0,0,NA,NA,NA,0,0
960,NA,NA,367,NA,NA,NA,367,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.42,-66.15,"PR","Private for-profit, 2-year","Colegio de Cinematografia Artes y Television","Bayamon","Bayamón Municipio",0,0,NA,NA,NA,NA,NA,NA
960,NA,NA,NA,12622,NA,NA,NA,13919,12622,13919,13919,NA,NA,0,0,NA,NA,NA,NA,0,0,0,18.42,-66.15,"PR",NA,"Universidad Metropolitana","Bayamon","Bayamón Municipio",NA,NA,0,NA,NA,NA,0,0
960,NA,NA,NA,527,NA,NA,NA,NA,527,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,18.42,-66.15,"PR",NA,"Colegio de Cinematografia, Artes y Television","Bayamon","Bayamón Municipio",NA,NA,0,NA,NA,NA,NA,NA
960,NA,NA,NA,178,NA,NA,NA,NA,178,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,18.42,-66.15,"PR",NA,"Carib Technological Institute","Bayamon","Bayamón Municipio",NA,NA,0,NA,NA,NA,NA,NA
960,NA,NA,NA,NA,NA,NA,NA,1914,NA,1914,1914,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,18.42,-66.15,"PR",NA,"Caribbean University-Bayamon","Bayamon","Bayamón Municipio",NA,NA,NA,NA,NA,NA,0.0522466039707419,0
960,NA,NA,NA,NA,NA,NA,NA,1049,NA,1049,1049,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,18.42,-66.15,"PR",NA,"Colegio de Cinematografía Artes y Television","Bayamon","Bayamón Municipio",NA,NA,NA,NA,NA,NA,0,0
961,NA,NA,189,259,NA,NA,189,NA,259,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,18.41,-66.17,"PR","Private for-profit, less-than 2-year","Modern Hairstyling Institute","Bayamon","Bayamón Municipio",0,0,0,NA,NA,NA,NA,NA
961,NA,NA,72,114,NA,NA,72,NA,114,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,18.41,-66.17,"PR","Private for-profit, less-than 2-year","Quality Technical and Beauty College","Bayamon","Bayamón Municipio",0,0,0,NA,NA,NA,NA,NA
961,NA,NA,70,170,NA,NA,70,NA,170,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,18.41,-66.17,"PR","Private for-profit, less-than 2-year","Advanced Tech College","Bayamon","Bayamón Municipio",0,0,0,NA,NA,NA,NA,NA
961,NA,NA,NA,160,NA,NA,NA,263,160,263,263,NA,NA,0,0,NA,NA,NA,NA,0,0,0,18.41,-66.17,"PR",NA,"Bayamon Community College","Bayamon","Bayamón Municipio",NA,NA,0,NA,NA,NA,0,0
961,NA,NA,NA,112,NA,NA,NA,212,112,212,212,NA,NA,0,0,NA,NA,NA,NA,0,0,0,18.41,-66.17,"PR",NA,"Leston College","Bayamon","Bayamón Municipio",NA,NA,0,NA,NA,NA,0,0
961,NA,NA,NA,NA,NA,NA,NA,13719,NA,13719,13719,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,18.41,-66.17,"PR",NA,"Instituto de Banca y Comercio Inc","Bayamon","Bayamón Municipio",NA,NA,NA,NA,NA,NA,0,0
961,NA,NA,NA,NA,NA,NA,NA,227,NA,227,227,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,18.41,-66.17,"PR",NA,"Modern Hairstyling Institute-Bayamon","Bayamon","Bayamón Municipio",NA,NA,NA,NA,NA,NA,0,0
961,NA,NA,NA,NA,NA,NA,NA,522,NA,522,522,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,18.41,-66.17,"PR",NA,"Centro de Estudios Multidisciplinarios-Bayamon","Bayamon","Bayamón Municipio",NA,NA,NA,NA,NA,NA,0,0
979,NA,NA,754,602,NA,NA,754,NA,602,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,18.44,-66.03,"PR","Private nonprofit, 4-year or above","Caribbean University-Carolina","Carolina","Carolina Municipio",0,0,0,NA,NA,NA,NA,NA
985,NA,NA,199,195,NA,NA,199,NA,195,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,18.41,-65.95,"PR","Private for-profit, less-than 2-year","Modern Hairstyling Institute","Carolina","Carolina Municipio",0,0,0,NA,NA,NA,NA,NA
985,NA,NA,NA,NA,NA,NA,NA,559,NA,559,559,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,18.41,-65.95,"PR",NA,"Caribbean University-Carolina","Carolina","Carolina Municipio",NA,NA,NA,NA,NA,NA,0,0
985,NA,NA,NA,NA,NA,NA,NA,152,NA,152,152,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,18.41,-65.95,"PR",NA,"Modern Hairstyling Institute-Carolina","Carolina","Carolina Municipio",NA,NA,NA,NA,NA,NA,0,0
986,NA,NA,54,60,NA,NA,54,NA,60,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,18.4,-65.98,"PR","not Dertermined yet","Carlos F Daniels Area Vocational School","Carolina","Carolina",0,0,0,NA,NA,NA,NA,NA
986,NA,NA,NA,1180,NA,NA,NA,NA,1180,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,18.4,-65.98,"PR",NA,"John Dewey College-Carolina Campus","Carolina","Carolina",NA,NA,0,NA,NA,NA,NA,NA
987,NA,NA,NA,NA,NA,NA,NA,430,NA,430,430,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,18.34,-65.94,"PR",NA,"Dewey University-Carolina","Carolina","Carolina Municipio",NA,NA,NA,NA,NA,NA,0,0
1003,28236,28236,25873,27016,28236,28084,25873,NA,27016,NA,NA,13,12,9,11,6,12,13,15,NA,NA,NA,42.39,-72.52,"MA","Public, 4-year or above","University of Massachusetts Amherst","Amherst","Hampshire County",0.0502454295984231,0.0463803965523905,0.0333135919455138,0.0213644779945877,0.0460405156537753,0.0531236719082023,NA,NA
1003,NA,NA,NA,NA,NA,NA,NA,29269,NA,29269,29269,NA,NA,NA,NA,NA,NA,NA,NA,10,10,22,42.39,-72.52,"MA",NA,"University of Massachusetts-Amherst","Amherst","Hampshire County",NA,NA,NA,NA,NA,NA,0.0751648501827872,0.034165840992176
1007,7319,7319,7582,7733,7319,7539,7582,7632,7733,7632,7632,0,0,0,0,0,0,0,0,0,0,0,42.27,-72.4,"MA","Private nonprofit, 4-year or above","Pepperdine University","Belchertown","Hampshire County",0,0,0,0,0,0,0,0
1013,NA,NA,1258,1260,NA,1469,1258,NA,1260,NA,NA,0,3,0,0,1,NA,NA,NA,NA,NA,NA,42.15,-72.6,"MA","Private nonprofit, 4-year or above","College of Our Lady of the Elms","Chicopee","Hampden County",0,0.238473767885533,0,0.068073519400953,NA,NA,NA,NA
1022,NA,NA,NA,2845,NA,NA,NA,NA,2845,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,42.2,-72.54,"MA",NA,"Porter and Chester Institute","Chicopee","Hampden County",NA,NA,0,NA,NA,NA,NA,NA
1022,2584,2584,NA,NA,2584,2645,NA,1961,NA,1961,1961,NA,NA,NA,NA,0,0,0,0,0,0,0,42.2,-72.54,"MA",NA,"Porter and Chester Institute of Stratford","Chicopee","Hampden County",NA,NA,NA,0,0,0,0,0
1040,7164,7164,6461,7473,7164,7144,6461,6285,7473,6285,6285,0,0,0,0,0,0,0,1,0,1,0,42.21,-72.64,"MA","Public, 2-year","Holyoke Community College","Holyoke","Hampden County",0,0,0,0,0,0.0139586823003908,0,0
1040,2258,2258,NA,2437,2258,2280,NA,NA,2437,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,42.21,-72.64,"MA",NA,"Franklin Pierce University","Holyoke","Hampden County",NA,NA,0,0,0,0,NA,NA
1056,NA,NA,88,182,NA,NA,88,NA,182,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,42.16,-72.48,"MA","Private for-profit, less-than 2-year","Jolie Hair and Beauty Academy","Ludlow","Hampden County",0,0,0,NA,NA,NA,NA,NA
1056,NA,NA,NA,NA,NA,NA,NA,85,NA,85,85,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,42.16,-72.48,"MA",NA,"Jolie Hair and Beauty Academy-Ludlow","Ludlow","Hampden County",NA,NA,NA,NA,NA,NA,0,0
1063,3212,3212,3065,3121,3212,3162,3065,2874,3121,2874,2874,0,2,2,1,4,6,3,3,5,3,4,42.32,-72.64,"MA","Private nonprofit, 4-year or above","Smith College","Northampton","Hampshire County",0,0.065252854812398,0.0640820249919897,0.126502213788741,0.0933997509339975,0.0933997509339975,0.139178844815588,0.173973556019485
1075,2347,2347,2204,2304,2347,2362,2204,2215,2304,2215,2215,3,8,6,0,3,3,1,1,2,2,2,42.26,-72.56,"MA","Private nonprofit, 4-year or above","Mount Holyoke College","South Hadley","Hampshire County",0.136116152450091,0.362976406533575,0.260416666666667,0.12701100762066,0.0426075841499787,0.0426075841499787,0.090293453724605,0.090293453724605
1089,50,50,NA,108,50,92,NA,NA,108,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,42.12,-72.65,"MA",NA,"Kay Harvey Academy of Hair Design","West Springfield","Hampden County",NA,NA,0,0,0,0,NA,NA
1089,NA,NA,NA,15,NA,NA,NA,25,15,25,25,NA,NA,0,0,NA,NA,NA,NA,0,0,0,42.12,-72.65,"MA",NA,"DiGrigoli School of Cosmetology","West Springfield","Hampden County",NA,NA,0,NA,NA,NA,0,0
1103,NA,NA,NA,39,NA,NA,NA,NA,39,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,42.1,-72.59,"MA",NA,"Mansfield Beauty Schools","Springfield","Hampden County",NA,NA,0,NA,NA,NA,NA,NA
1103,29,29,NA,NA,29,29,NA,25,NA,25,25,NA,NA,NA,NA,0,0,0,0,0,0,0,42.1,-72.59,"MA",NA,"Mansfield Beauty Schools-Springfield","Springfield","Hampden County",NA,NA,NA,0,0,0,0,0
1104,NA,NA,242,968,NA,NA,242,529,968,529,529,0,0,0,0,NA,NA,NA,NA,0,0,0,42.13,-72.57,"MA","Private for-profit, less-than 2-year","Branford Hall Career Institute-Springfield Campus","Springfield","Hampden County",0,0,0,NA,NA,NA,0,0
1104,NA,NA,242,968,NA,NA,242,529,968,529,529,0,0,0,0,NA,NA,NA,NA,0,0,0,42.13,-72.57,"MA","Private for-profit, less-than 2-year","Branford Hall Career Institute-Springfield Campus","Springfield","Hampden County",0,0,0,NA,NA,NA,0,0
1104,NA,NA,242,968,NA,NA,242,529,968,529,529,0,0,0,0,NA,NA,NA,NA,0,0,0,42.13,-72.57,"MA","Private for-profit, less-than 2-year","Branford Hall Career Institute-Springfield Campus","Springfield","Hampden County",0,0,0,NA,NA,NA,0,0
1104,NA,NA,242,968,NA,NA,242,529,968,529,529,0,0,0,0,NA,NA,NA,NA,0,0,0,42.13,-72.57,"MA","Private for-profit, less-than 2-year","Branford Hall Career Institute-Springfield Campus","Springfield","Hampden County",0,0,0,NA,NA,NA,0,0
1104,NA,NA,242,968,NA,NA,242,529,968,529,529,0,0,0,0,NA,NA,NA,NA,0,0,0,42.13,-72.57,"MA","Private for-profit, less-than 2-year","Branford Hall Career Institute-Springfield Campus","Springfield","Hampden County",0,0,0,NA,NA,NA,0,0
1104,NA,NA,242,968,NA,NA,242,529,968,529,529,0,0,0,0,NA,NA,NA,NA,0,0,0,42.13,-72.57,"MA","Private for-profit, less-than 2-year","Branford Hall Career Institute-Springfield Campus","Springfield","Hampden County",0,0,0,NA,NA,NA,0,0
1104,NA,NA,242,968,NA,NA,242,529,968,529,529,0,0,0,0,NA,NA,NA,NA,0,0,0,42.13,-72.57,"MA","Private for-profit, less-than 2-year","Branford Hall Career Institute-Springfield Campus","Springfield","Hampden County",0,0,0,NA,NA,NA,0,0
1104,NA,NA,242,968,NA,NA,242,529,968,529,529,0,0,0,0,NA,NA,NA,NA,0,0,0,42.13,-72.57,"MA","Private for-profit, less-than 2-year","Branford Hall Career Institute-Springfield Campus","Springfield","Hampden County",0,0,0,NA,NA,NA,0,0
1104,NA,NA,NA,NA,NA,3811,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,42.13,-72.57,"MA",NA,"Cambridge College","Springfield","Hampden County",NA,NA,NA,0,NA,NA,NA,NA
1106,2370,2370,NA,2034,2370,2191,NA,NA,2034,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,42.04,-72.57,"MA",NA,"Bay Path College","Longmeadow","Hampden County",NA,NA,0,0,0,0,NA,NA
1106,NA,NA,NA,NA,NA,NA,NA,3107,NA,3107,3107,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,42.04,-72.57,"MA",NA,"Bay Path University","Longmeadow","Hampden County",NA,NA,NA,NA,NA,NA,0,0
1109,3607,3607,NA,3414,3607,3428,NA,3539,3414,3539,3539,NA,NA,0,1,1,1,1,0,1,1,2,42.11,-72.53,"MA",NA,"American International College","Springfield","Hampden County",NA,NA,0,0.029171528588098,0.0277238702522872,0,0.0565131393048884,0.0282565696524442
1111,2337,2337,2544,2520,2337,2346,2544,2023,2520,2023,2023,0,0,0,0,0,0,0,0,0,0,0,42.11,-72.53,"MA","Private nonprofit, 4-year or above","Eckerd College","Springfield","Hampden County",0,0,0,0,0,0,0,0
1115,3378,3378,NA,NA,3378,NA,NA,2800,NA,2800,2800,NA,NA,NA,NA,NA,0,0,0,0,0,0,42.11,-72.53,"MA",NA,"Cambridge College","Springfield","Hampden County",NA,NA,NA,NA,0,0,0,0
1364,NA,NA,4147,NA,NA,NA,4147,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.59,-72.3,"MA","Public, 2-year","Mount Wachusett Community College","Orange","Franklin County",0,0,NA,NA,NA,NA,NA,NA
1366,NA,NA,NA,NA,NA,NA,NA,29652,NA,29652,29652,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,42.48,-72.18,"MA",NA,"Harvard University","Petersham","Worcester County",NA,NA,NA,NA,NA,NA,0,0
1420,NA,NA,35,27,NA,NA,35,37,27,37,37,0,0,0,0,NA,NA,NA,NA,0,0,0,42.58,-71.81,"MA","not Dertermined yet","Monty Tech","Fitchburg","Worcester County",0,0,0,NA,NA,NA,0,0
